t,w_ap,K298CH3O2,K14ISOM1,KRO2HO2,KRO2NO3,KROPRIM,KRO2NO,KAPHO2,KNO3AL,KROSEC,KCH3O2,KAPNO,KBPAN,KFPAN,KMT01,KMT02,KMT03,KMT04,KMT05,KMT06,KMT07,KMT08,KMT09,KMT10,KMT11,KMT12,KMT13,KMT14,KMT15,KMT16,KMT17,KMT18,KPPN0,KPPNI,KRPPN,FCPPN,NCPPN,KBPPN,KDEC,K100,K10I,KR10,FC10,NC10,K120,K12I,KR12,FC12,NC12,K130,K13I,KR13,FC13,NC13,K140,K14I,KR14,FC14,NC14,K150,K15I,KR15,FC15,NC15,K160,K16I,KR16,FC16,NC16,K170,K17I,KR17,FC17,NC17,FPPN,KD0,KDI,KRD,FCD,NCD,KC0,KCI,KRC,FCC,K10,K1I,KR1,FC1,NC1,K20,K2I,KR2,FC2,NC2,K30,K3I,KR3,FC3,NC3,K40,K4I,KR4,FC4,NC4,K70,K7I,KR7,FC7,NC7,K80,K8I,KR8,FC8,NC8,K90,K9I,KR9,FC9,NC9,F10,F12,F13,F14,F15,F16,F17,FD,NC,FC,F1,F2,F3,F4,F7,F8,F9,K1,K3,K4,K2
420.0,true,3.5e-13,0.5703941664210904,2.2788197588209286e-11,2.3e-12,9.139139769562478e-15,9.032446366142441e-12,1.3920344897064888e-11,2.7322029842739706e-15,9.139139769562478e-15,3.5039892368489383e-13,1.983938154924527e-11,0.0004375271445664583,8.930383120256154e-12,2.2037013625332786e-12,2.048839950329458e-12,1.2361708483200861e-12,0.045053724385643965,2.2619069498101084e-13,1.7061121757083106,9.614015507196054e-12,9.766289102217591e-12,7.39687935791894e-13,0.062062517879503204,1.5410766234719555e-13,8.844539141870412e-13,5.815167888267658e-12,1.5019253692684416,7.823036864586654e-12,2.853547375046358e-11,7.555981833234821e-13,2.1487166253647057e-12,1.5054074146547323,0.0004088206816218044,3682.3171682086486,0.36,1.3134958240255452,0.00014713548807399472,1.0e6,0.30044282288480023,0.3205479335562394,0.9372789259678326,0.4,1.2553838110134876,6.0918838867986865e-12,2.0e-12,3.045941943399343,0.53,1.1001696456069978,6.204020924240767e-11,1.8e-11,3.4466782912448704,0.36,1.3134958240255452,16.50940770367178,4.547488590153292,3.630445107530278,0.36,1.3134958240255452,2.102208844791492e-9,9.04824535499604e-12,232.33331572189797,0.48,1.1548236285330042,1.960469247969594e-7,3.0189286828414155e-11,6493.923685949416,0.5,1.1323080944932562,1.2099762720822215e-10,1.0e-12,120.99762720822214,0.3751881366972949,1.2907036459186962,0.8851090486610043,0.510036111686248,0.0005471711601526067,932.1326649306558,0.3,1.4140560065060288,8.210117629625076e-9,1.1328461662750849e-11,724.7336729417367,0.3,2.4214751099313836e-12,5.009443515288443e-11,0.048338205681753364,0.85,0.8396379643428482,3.145938307413776e-12,2.2965306832611503e-11,0.136986556737245,0.6,1.0317479120127726,8.855467784461329e-11,1.897611401860003e-12,46.66639215901299,0.35,1.32903358367515,3.010288513340024,0.07004073781289821,42.979109120487735,0.35,1.32903358367515,1.800930728120705e-11,3.3062327200903726e-11,0.5447077930048064,0.81,0.8662240260241147,7.891355792698596e-11,3.0e-11,2.630451930899532,0.41,1.241764501965936,3.4222004450094057e-12,4.0e-12,0.8555501112523515,0.4,1.2553838110134876,0.40018399117014175,0.5874125730084402,0.41679712438862443,0.4212496961025395,0.8683129343458237,0.9453640986392468,0.7618429188671236,0.8004744390333483,1.4140560065060288,0.7894015695042302,0.9540566090402788,0.7404797083722361,0.665394599876005,0.6582168626894023,0.8246205389327692,0.44930230064742854,0.40106593801430546,1.1228741884366597e-13,5.724238555155477e-32,4.313482470990359e-14,4.1820243503529587e-14
435.0,true,3.5e-13,0.5695934213356689,2.279605132807555e-11,2.3e-12,9.138413065373835e-15,9.033308306011967e-12,1.3923961333496735e-11,2.730856295594262e-15,9.138413065373835e-15,3.504328256594219e-13,1.9840906624154778e-11,0.0004359247997955797,8.931510502180667e-12,2.2043819384067744e-12,2.049328187973514e-12,1.2362524696088408e-12,0.0449248239694295,2.2620739927758675e-13,1.6927223560415834,9.616349861591939e-12,9.76871945894923e-12,7.398553317855662e-13,0.061889632963893805,1.5414570432750248e-13,8.845991887756488e-13,5.816754359447496e-12,1.4980016013012951,7.823699862425849e-12,2.8537864910775628e-11,7.556423859970876e-13,2.1519643505499803e-12,1.501218153945113,0.00040731288806726876,3685.663277360335,0.36,1.3134958240255452,0.00014659286589557933,1.0e6,0.29965678334040874,0.3196002752981985,0.9375986396157457,0.4,1.2553838110134876,6.094373916965608e-12,2.0e-12,3.047186958482804,0.53,1.1001696456069978,6.207979182063552e-11,1.8e-11,3.44887732336864,0.36,1.3134958240255452,16.470405162328763,4.5347776923666565,3.632020416359819,0.36,1.3134958240255452,2.103151203979811e-9,9.048853096271345e-12,232.4218529800679,0.48,1.1548236285330042,1.9614100623731047e-7,3.0191672391281094e-11,6496.526714232401,0.5,1.1323080944932562,1.210365636390196e-10,1.0e-12,121.0365636390196,0.3752129808190796,1.29066712445242,0.8851300888311171,0.5087758856877026,0.0005451299892969146,933.3111288628609,0.3,1.4140560065060288,8.216245195129858e-9,1.1329450837522364e-11,725.2112492441573,0.3,2.42227346851799e-12,5.0095622661420707e-11,0.04835299652605006,0.85,0.8396379643428482,3.1469506546145103e-12,2.296487132050725e-11,0.13703323701205916,0.6,1.0317479120127726,8.860137507891189e-11,1.8975814133630516e-12,46.691738470332695,0.35,1.32903358367515,3.002964643398681,0.06983478561467729,43.00098606972086,0.35,1.32903358367515,1.8016383782062523e-11,3.306311095653767e-11,0.5449089108930353,0.81,0.8662240260241147,7.895766670417466e-11,3.0e-11,2.6319222234724884,0.41,1.241764501965936,3.423734518106669e-12,4.0e-12,0.8559336295266673,0.4,1.2553838110134876,0.40018205928925354,0.5874497280731056,0.41685105259566463,0.4212873898717268,0.8683267829681326,0.9453685549087796,0.7618854778635316,0.8005280974466772,1.4140560065060288,0.7894315767585146,0.9540501684273314,0.7404483002791212,0.6654414721145863,0.6582616808389418,0.8246041364987856,0.4493449563391162,0.40105983217553376,1.123011107450936e-13,5.726264484002973e-32,4.315997414293537e-14,4.1844593582408876e-14
450.0,true,3.5e-13,0.5696310397269361,2.2795682057668683e-11,2.3e-12,9.138447226949604e-15,9.033267783775776e-12,1.3923791301256605e-11,2.7309195894959493e-15,9.138447226949604e-15,3.5043123183050727e-13,1.9840834926694766e-11,0.0004359987454415893,8.931429541673235e-12,2.204241087032752e-12,2.0492232406765087e-12,1.236238760810052e-12,0.04493050273266987,2.2620225741940713e-13,1.683948500232046,9.615937700026162e-12,9.768374695442856e-12,7.398276657770485e-13,0.061896102951264166,1.541438480075516e-13,8.845735197423491e-13,5.816547949382741e-12,1.4981523130875498,7.823649563530425e-12,2.8537734479844542e-11,7.556366984085734e-13,2.1517035958555096e-12,1.5013352658292114,0.00040738364576433625,3685.3105946665946,0.36,1.3134958240255452,0.0001466183279511203,1.0e6,0.299677807370185,0.31964476255083746,0.9375339204017872,0.4,1.2553838110134876,6.0939338760081735e-12,2.0e-12,3.0469669380040867,0.53,1.1001696456069978,6.20746407069885e-11,1.8e-11,3.4485911503882503,0.36,1.3134958240255452,16.471363694700713,4.535374443891721,3.6317538713665596,0.36,1.3134958240255452,2.102995441290479e-9,9.048824526091941e-12,232.40537323124917,0.48,1.1548236285330042,1.9612618832052549e-7,3.019156024430872e-11,6496.060049016392,0.5,1.1323080944932562,1.2102831877529506e-10,1.0e-12,121.02831877529506,0.37521181290455496,1.2906688412611496,0.8851278723334618,0.5088080944997477,0.0005452257753732882,933.2062376386972,0.3,1.4140560065060288,8.215521638637734e-9,1.1329404335543369e-11,725.1503605413259,0.3,2.422107566497262e-12,5.0095566837288385e-11,0.048349738697724014,0.85,0.8396379643428482,3.146736288157671e-12,2.2964891793278845e-11,0.13702378032012452,0.6,1.0317479120127726,8.859448403613225e-11,1.8975828230794915e-12,46.68807229839735,0.35,1.32903358367515,3.003149386666926,0.06984445399054763,42.997678628475725,0.35,1.32903358367515,1.801509630229589e-11,3.306307411261034e-11,0.5448705780030566,0.81,0.8662240260241147,7.895140840221044e-11,3.0e-11,2.631713613407015,0.41,1.241764501965936,3.4234809509379893e-12,4.0e-12,0.8558702377344973,0.4,1.2553838110134876,0.4001824494818662,0.5874431625727063,0.41684403548259064,0.4212810125898995,0.8683242058222268,0.9453677561683966,0.7618801685819592,0.800523324996712,1.4140560065060288,0.7894277523819996,0.9540515869653823,0.7404546623759252,0.6654346943264239,0.6582549068735711,0.824607261787859,0.44933890452684044,0.40106084001782405,1.1230046704187185e-13,5.726169227616918e-32,4.3158791522173614e-14,4.1843380965679747e-14
465.0,true,3.5e-13,0.5687899040487944,2.280394609053715e-11,2.3e-12,9.137682875871233e-15,9.03417453168812e-12,1.3927596350645648e-11,2.7295037088912607e-15,9.137682875871233e-15,3.504668962493339e-13,1.984243925365761e-11,0.00043431727450556756,8.932570030137652e-12,2.204780431669136e-12,2.049603785666396e-12,1.2363085767450431e-12,0.0447946912004848,2.262127601089388e-13,1.672562912840183,9.6179025598717e-12,9.770557201034565e-12,7.399716384632937e-13,0.06171208384894058,1.5418377038430932e-13,8.846957551661889e-13,5.81800286784194e-12,1.4939813356543967,7.824315904198957e-12,2.8540220466309907e-11,7.556773293428053e-13,2.1549489345574508e-12,1.49681213822037,0.0004058033439603119,3688.5160275238154,0.36,1.3134958240255452,0.0001460496080622745,1.0e6,0.2988274427030818,0.3186508182522883,0.9377896606136704,0.4,1.2553838110134876,6.09602960968288e-12,2.0e-12,3.04801480484144,0.53,1.1001696456069978,6.21109567000011e-11,1.8e-11,3.450608705555617,0.36,1.3134958240255452,16.42902146788016,4.522040603233562,3.63309906066131,0.36,1.3134958240255452,2.1038060941625004e-9,9.049463793731027e-12,232.47853597910432,0.48,1.1548236285330042,1.9620831281451985e-7,3.019406958652018e-11,6498.240068378029,0.5,1.1323080944932562,1.2105887310051424e-10,1.0e-12,121.05887310051425,0.3752379449626527,1.2906304289868618,0.8851480074702573,0.5074421121002696,0.0005430865355120648,934.3669542862319,0.3,1.4140560065060288,8.221264058999914e-9,1.13304448439293e-11,725.5905811504617,0.3,2.422739177525532e-12,5.009681589427143e-11,0.048361141008216695,0.85,0.8396379643428482,3.14753070061337e-12,2.2964433727759646e-11,0.1370611066628916,0.6,1.0317479120127726,8.863600130747131e-11,1.8975512815016736e-12,46.710727752942226,0.35,1.32903358367515,2.9952065826991516,0.06962843923415106,43.01700017469407,0.35,1.32903358367515,1.8020992232558236e-11,3.3063898490219143e-11,0.5450353120908942,0.81,0.8662240260241147,7.899103267433775e-11,3.0e-11,2.633034422477925,0.41,1.241764501965936,3.4248006184040707e-12,4.0e-12,0.8562001546010177,0.4,1.2553838110134876,0.40018091021252666,0.5874744290947449,0.4168935013774216,0.42131319484842283,0.868335645295117,0.9453714868356861,0.7619195593420501,0.8005760983587752,1.4140560065060288,0.7894553930864056,0.9540466222938624,0.7404295526954279,0.6654765676882838,0.6582944701664851,0.8245938343175055,0.4493772196205275,0.401055600823849,1.1231487109211249e-13,5.728301013864077e-32,4.318526097910296e-14,4.186889929219683e-14
480.0,true,3.5e-13,0.5675093787566643,2.2816556324594465e-11,2.3e-12,9.136517195799248e-15,9.03555769658745e-12,1.3933401888814655e-11,2.727345593686912e-15,9.136517195799248e-15,3.505212993071568e-13,1.9844886454284386e-11,0.0004317667262702285,8.934345853359499e-12,2.20574487146281e-12,2.0502909162250438e-12,1.2364278541379017e-12,0.044588818074097245,2.2623444821994115e-13,1.6608694572055756,9.621293039697863e-12,9.774186038699981e-12,7.402170118152666e-13,0.061434592096388956,1.542447823125595e-13,8.849066820144599e-13,5.820393516600189e-12,1.4876852562173897,7.825357070459924e-12,2.8544035575654826e-11,7.557439780498073e-13,2.160048519423616e-12,1.4900422801049884,0.0004034048341031377,3693.6649096377273,0.36,1.3134958240255452,0.00014518643339982704,1.0e6,0.297555598429975,0.31714078369562093,0.9382445075735102,0.4,1.2553838110134876,6.0996475558498e-12,2.0e-12,3.0498237779249,0.53,1.1001696456069978,6.21706669957444e-11,1.8e-11,3.4539259442080223,0.36,1.3134958240255452,16.365777530761964,4.501779021932519,3.6354022378771673,0.36,1.3134958240255452,2.105188097283257e-9,9.050438801867553e-12,232.606191077592,0.48,1.1548236285330042,1.9634715769441346e-7,3.019789688424811e-11,6502.014310699646,0.5,1.1323080944932562,1.211138333171911e-10,1.0e-12,121.11383331719111,0.37527779971423536,1.2905718504759833,0.8851803036375601,0.5054005741139077,0.0005398398778283587,936.2045948643296,0.3,1.4140560065060288,8.23059664394921e-9,1.1332031865117388e-11,726.3125220539564,0.3,2.4238698128801854e-12,5.009872084044046e-11,0.04838187027968188,0.85,0.8396379643428482,3.148959666246969e-12,2.296373516818509e-11,0.13712750313414468,0.6,1.0317479120127726,8.870546941912502e-11,1.8975031797285923e-12,46.74852214572464,0.35,1.32903358367515,2.9833379365786112,0.0693002552848222,43.049450890435715,0.35,1.32903358367515,1.8031230458972757e-11,3.306515575469071e-11,0.5453242256817376,0.81,0.8662240260241147,7.905694962094799e-11,3.0e-11,2.6352316540315996,0.41,1.241764501965936,3.427050390926232e-12,4.0e-12,0.856762597731558,0.4,1.2553838110134876,0.40017818966987906,0.5875283922970049,0.41697480406411325,0.42136828225636325,0.8683555932181765,0.9453779418722116,0.7619839256870896,0.8006594778398216,1.4140560065060288,0.789500676149196,0.9540375978180907,0.7403849008470437,0.6655463655340941,0.658360867515407,0.8245703059731857,0.4494409492225212,0.4010467034223396,1.1233684398867599e-13,5.731553984320647e-32,4.322566397729876e-14,4.1907938323883525e-14
495.0,true,3.5e-13,0.5633727999614696,2.285753549525785e-11,2.3e-12,9.132734581864903e-15,9.040048720594842e-12,1.3952262554412062e-11,2.7203523970936077e-15,9.132734581864903e-15,3.5069794241154214e-13,1.9852831813666097e-11,0.0004235877502833447,8.94004521235982e-12,2.20862609977205e-12,2.052332746380171e-12,1.2367918995028137e-12,0.04392622562703826,2.262948226466807e-13,1.6509184238859214,9.631603202745834e-12,9.785435119242274e-12,7.409680909004076e-13,0.060538742828910995,1.5444294252257906e-13,8.855478029172298e-13,5.827850248773959e-12,1.4673551860137408,7.828692225081313e-12,2.8556377348624712e-11,7.559518578354106e-13,2.1764272710437457e-12,1.4680990238839804,0.00039571685312499226,3709.9734628190386,0.36,1.3134958240255452,0.00014241967879682611,1.0e6,0.2934286714973999,0.3122885516886286,0.9396075197465669,0.4,1.2553838110134876,6.110656849210342e-12,2.0e-12,3.0553284246051713,0.53,1.1001696456069978,6.235721232918304e-11,1.8e-11,3.464289573843502,0.36,1.3134958240255452,16.160193321382838,4.436636170983319,3.6424427648754336,0.36,1.3134958240255452,2.1094215206352976e-9,9.053603417578879e-12,232.99248082145402,0.48,1.1548236285330042,1.9677437206945134e-7,3.021031977064027e-11,6513.481934762087,0.5,1.1323080944932562,1.2127755072173552e-10,1.0e-12,121.27755072173552,0.3754071430393591,1.2903817845136716,0.8852822190313548,0.4987694658751192,0.0005294348151448458,942.0790843508526,0.3,1.4140560065060288,8.259945834482453e-9,1.1337183264947733e-11,728.5712545567229,0.3,2.4272461446034543e-12,5.0104902871553236e-11,0.048443286095690825,0.85,0.8396379643428482,3.1532163187651234e-12,2.296146849536412e-11,0.13732642228007988,0.6,1.0317479120127726,8.892041674808734e-11,1.8973470983306366e-12,46.865656171357976,0.35,1.32903358367515,2.9447758627919516,0.06824563709627651,43.149657444587305,0.35,1.32903358367515,1.8062289286084567e-11,3.3069235895225136e-11,0.5461961486897428,0.81,0.8662240260241147,7.926155603846761e-11,3.0e-11,2.64205186794892,0.41,1.241764501965936,3.4339420103365315e-12,4.0e-12,0.8584855025841329,0.4,1.2553838110134876,0.40017016819707685,0.5876924960990039,0.4172285792087413,0.4215365702214892,0.8684158653992982,0.9453975251116838,0.7621850960013916,0.8009246255252409,1.4140560065060288,0.789641982172133,0.9540108698699885,0.7402512304271371,0.6657622397883755,0.6585655087612368,0.8244994608333875,0.44963869038140963,0.4010197174765026,1.1240819463948755e-13,5.742125417327497e-32,4.335706725121345e-14,4.203474788309152e-14
510.0,true,3.5e-13,0.5577229735588106,2.2914115098892462e-11,2.3e-12,9.127525653305772e-15,9.046239882137587e-12,1.3978289647633227e-11,2.7107468870810035e-15,9.127525653305772e-15,3.5094145813680605e-13,1.986378373751765e-11,0.00041256870840209695,8.947822247251418e-12,2.2123084270519098e-12,2.0549277908128425e-12,1.2372662636604384e-12,0.043028452078840276,2.2636639896677522e-13,1.6419241955670882,9.645004801607248e-12,9.800321334606262e-12,7.419505690086948e-13,0.05932161842445877,1.5471647754599738e-13,8.86380552949104e-13,5.837773440004852e-12,1.4397127318014271,7.833235611062128e-12,2.8573333078261286e-11,7.562283123423888e-13,2.1988887318052228e-12,1.438191151844172,0.0003853641535155357,3732.031479119378,0.36,1.3134958240255452,0.00013869393214600986,1.0e6,0.2877955904016771,0.3057247588294863,0.9413551964307578,0.4,1.2553838110134876,6.124984697981781e-12,2.0e-12,3.0624923489908906,0.53,1.1001696456069978,6.260617112871456e-11,1.8e-11,3.47812061826192,0.36,1.3134958240255452,15.87892204962477,4.3484268659773795,3.651647489776909,0.36,1.3134958240255452,2.1149664088998884e-9,9.057963144837098e-12,233.49249440315808,0.48,1.1548236285330042,1.9733632158801987e-7,3.022743539319987e-11,6528.384529519621,0.5,1.1323080944932562,1.214862011972378e-10,1.0e-12,121.48620119723779,0.375585296195568,1.290120101223116,0.8854191546553514,0.4897063087938592,0.0005154269445126984,950.0983873802787,0.3,1.4140560065060288,8.299360763282844e-9,1.1344280966577807e-11,731.5898458204782,0.3,2.4315597873154766e-12,5.011341724627366e-11,0.0485211330803086,0.85,0.8396379643428482,3.1586412311281828e-12,2.2958347481001115e-11,0.1375813844503432,0.6,1.0317479120127726,8.920466579136185e-11,1.8971321834096994e-12,47.02079621623153,0.35,1.32903358367515,2.892049292623005,0.06681887728728833,43.281919871065995,0.35,1.32903358367515,1.810258976661168e-11,3.307485538254062e-11,0.5473218116070004,0.81,0.8662240260241147,7.953294548711447e-11,3.0e-11,2.651098182903816,0.41,1.241764501965936,3.4429685726277254e-12,4.0e-12,0.8607421431569313,0.4,1.2553838110134876,0.4001601693350145,0.5879058303340043,0.4175667212211497,0.42175634428800673,0.8684936791223293,0.9454229077377145,0.7624531206324646,0.8012831899414553,1.4140560065060288,0.7898299528733913,0.9539770112815351,0.7400801262837354,0.6660471241652195,0.6588347134993268,0.8244083578641743,0.4499007951673515,0.40098498222423934,1.125065721820037e-13,5.756722146315871e-32,4.3538762565254563e-14,4.220990536399369e-14
525.0,true,3.5e-13,0.5515999163800096,2.2976245397063627e-11,2.3e-12,9.121823911956894e-15,9.053025701815237e-12,1.4006851890929274e-11,2.7002652338094997e-15,9.121823911956894e-15,3.51208366091031e-13,1.9875785914485087e-11,0.0004008262831687134,8.956298068545007e-12,2.2161844790618313e-12,2.0576496683876963e-12,1.2377701415773057e-12,0.04206563812486,2.26438376052395e-13,1.6327202805341035,9.659240699716579e-12,9.81628847211799e-12,7.429980036231462e-13,0.05801430746154189,1.5501690409194645e-13,8.872644295511634e-13,5.848448849555036e-12,1.40998623608737,7.838182834344718e-12,2.8591877400740937e-11,7.565253606428404e-13,2.223573152916737e-12,1.4060221198816585,0.00037433573577400596,3756.0456710724043,0.36,1.3134958240255452,0.00013472499604001817,1.0e6,0.2817277128739473,0.2986938688003517,0.9431988477214287,0.4,1.2553838110134876,6.140226808285811e-12,2.0e-12,3.0701134041429055,0.53,1.1001696456069978,6.287491076364927e-11,1.8e-11,3.493050597980515,0.36,1.3134958240255452,15.575244041183966,4.253825486429928,3.661467563930477,0.36,1.3134958240255452,2.1208868809250264e-9,9.062737770898071e-12,234.02275719987617,0.48,1.1548236285330042,1.9793781015257563e-7,3.024618151293641e-11,6544.224766617792,0.5,1.1323080944932562,1.2170549296108915e-10,1.0e-12,121.70549296108916,0.37578035499435625,1.2898337281066548,0.8855670605250853,0.47993084111980466,0.000500509537625448,958.8845067702922,0.3,1.4140560065060288,8.342068599945853e-9,1.1352055305586841e-11,734.8509477257705,0.3,2.436099964153007e-12,5.012273886023628e-11,0.048602690506316895,0.85,0.8396379643428482,3.1643428169883186e-12,2.2954931660754325e-11,0.13785023905770735,0.6,1.0317479120127726,8.950985521236823e-11,1.8968969623977046e-12,47.18751570945978,0.35,1.32903358367515,2.8351556153233863,0.06529040450956941,43.42377163412805,0.35,1.32903358367515,1.8145388231562162e-11,3.308100764775595e-11,0.5485137703413655,0.81,0.8662240260241147,7.982483912197266e-11,3.0e-11,2.6608279707324223,0.41,1.241764501965936,3.452606550343066e-12,4.0e-12,0.8631516375857665,0.4,1.2553838110134876,0.4001499684238194,0.5881324844323738,0.417931036109618,0.4219905054283871,0.8685759517551357,0.945449805386735,0.762741393643789,0.8016716288168819,1.4140560065060288,0.7900319138943681,0.9539415629894147,0.7398999737014258,0.6663519676179197,0.6591223041171587,0.8243123290432447,0.4501824720573231,0.4009486534270371,1.1261442032581697e-13,5.772751992938379e-32,4.373864064466268e-14,4.2402483766129476e-14
540.0,true,3.5e-13,0.5453107837475242,2.3040961400580666e-11,2.3e-12,9.11590502063228e-15,9.060079836810301e-12,1.4036582614850285e-11,2.6894203685556e-15,9.11590502063228e-15,3.514858306890269e-13,1.9888260810355225e-11,0.00038898088198601887,8.965073485016989e-12,2.2201054696268057e-12,2.0603955695498635e-12,1.238282480401709e-12,0.04108794118499352,2.265087920022471e-13,1.623863293847041,9.673729651264517e-12,9.83264667219113e-12,7.440668191741766e-13,0.056685310945111964,1.5532994004546418e-13,8.881632704670806e-13,5.859407431578837e-12,1.3797254538870347,7.843301811572196e-12,2.861112215302292e-11,7.568298603792628e-13,2.249374226214909e-12,1.3732948323085217,0.0003632140766340744,3780.9515672820926,0.36,1.3134958240255452,0.0001307224936215562,1.0e6,0.2755454074916095,0.29156171808115033,0.9450671689858714,0.4,1.2553838110134876,6.155763638510032e-12,2.0e-12,3.077881819255016,0.53,1.1001696456069978,6.3151762908716e-11,1.8e-11,3.508431272706445,0.36,1.3134958240255452,15.265130607779673,4.157737280127817,3.671499563173552,0.36,1.3134958240255452,2.126937764861022e-9,9.067696926046432e-12,234.56207041410008,0.48,1.1548236285330042,1.9855363455797188e-7,3.0265653975393646e-11,6560.36161384117,0.5,1.1323080944932562,1.2192709963531067e-10,1.0e-12,121.92709963531067,0.3759828986136047,1.289536523517521,0.8857191846211968,0.469958025151701,0.0004854711180695716,968.0452814998409,0.3,1.4140560065060288,8.386191595290736e-9,1.1360131407174868e-11,738.2125518366944,0.3,2.44069279726045e-12,5.01324173709512e-11,0.048684921359381496,0.85,0.8396379643428482,3.1701045905180773e-12,2.2951386268719346e-11,0.1381225758392922,0.6,1.0317479120127726,8.982301732811286e-11,1.8966528126130378e-12,47.35870304294795,0.35,1.32903358367515,2.7770897359663054,0.06373972258450367,43.56921592001827,0.35,1.32903358367515,1.818896073659627e-11,3.3087395464827794e-11,0.5497247662159236,0.81,0.8662240260241147,8.012474132117788e-11,3.0e-11,2.6708247107059293,0.41,1.241764501965936,3.462456826517943e-12,4.0e-12,0.8656142066294857,0.4,1.2553838110134876,0.4001399924854495,0.5883632098071306,0.41830559413271146,0.42222939460785924,0.8686593675378803,0.9454771202838608,0.7630370929193869,0.8020718194151978,1.4140560065060288,0.7902389031970528,0.9539058469129718,0.7397177745737169,0.6666635850618374,0.6594159701309726,0.824215228090451,0.4504716243792677,0.400912328466188,1.1272655665592754e-13,5.789450201984501e-32,4.394723493810958e-14,4.260338338953664e-14
555.0,true,3.5e-13,0.5375487991074522,2.3122126618861388e-11,2.3e-12,9.108510550749259e-15,9.068906736622699e-12,1.4073841119182797e-11,2.67592322798582e-15,9.108510550749259e-15,3.518330287537894e-13,1.990386809510222e-11,0.00037466288246512647,8.976069038626958e-12,2.2251144496664343e-12,2.0639054953748047e-12,1.2389303152507205e-12,0.03989775594187541,2.2660088254963503e-13,1.6152714301909845,9.692130167049026e-12,9.853315840883279e-12,7.454223485366567e-13,0.05506784370399292,1.5572285923390694e-13,8.893037571297256e-13,5.873232113746939e-12,1.3428305538206986,7.849718037550936e-12,2.863519866594368e-11,7.572132043583496e-13,2.2821275483336385e-12,1.3335123200772463,0.00034977326960982687,3812.5049451742934,0.36,1.3134958240255452,0.00012588535799207354,1.0e6,0.2680195773146971,0.28288408269956095,0.947453722941878,0.4,1.2553838110134876,6.175530829507943e-12,2.0e-12,3.0877654147539717,0.53,1.1001696456069978,6.350245182628394e-11,1.8e-11,3.527913990349108,0.36,1.3134958240255452,14.88680940293795,4.040653905743782,3.6842574865856186,0.36,1.3134958240255452,2.134625713736877e-9,9.07389625062308e-12,235.2490765574158,0.48,1.1548236285330042,1.9933541852632953e-7,3.028999869117289e-11,6580.898882125731,0.5,1.1323080944932562,1.2221049128914252e-10,1.0e-12,122.21049128914252,0.3762360164767635,1.2891653332420716,0.8859100787854114,0.457802884914457,0.0004673038750973584,979.6684969048844,0.3,1.4140560065060288,8.442055219195196e-9,1.1370229017672428e-11,742.4701126137342,0.3,2.4465623359598024e-12,5.014451143654153e-11,0.04879023178949417,0.85,0.8396379643428482,3.177472773517706e-12,2.2946957751885867e-11,0.1384703283055711,0.6,1.0317479120127726,9.022020010497772e-11,1.896347838515619e-12,47.57576551757418,0.35,1.32903358367515,2.7062895644690674,0.06185274640563251,43.753749376319114,0.35,1.32903358367515,1.824443444161205e-11,3.309537754811741e-11,0.5512683580988447,0.81,0.8662240260241147,8.050492755022564e-11,3.0e-11,2.6834975850075216,0.41,1.241764501965936,3.4749720921298006e-12,4.0e-12,0.8687430230324502,0.4,1.2553838110134876,0.4001277754042698,0.5886563021004804,0.4187789461917322,0.4225327203899809,0.8687652480120414,0.9455117584330757,0.763409179813246,0.8025726746168965,1.4140560065060288,0.7904993376260852,0.9538601429128496,0.7394855391033717,0.6670566948001353,0.6597868142208726,0.8240921306075818,0.45083780842565563,0.4008673382428729,1.1286690797325845e-13,5.810394469243575e-32,4.4209422004918243e-14,4.2855951260648475e-14
