t,w_ap,K298CH3O2,KRO2HO2,KRO2NO3,KROPRIM,KRO2NO,KAPHO2,KNO3AL,KROSEC,KCH3O2,KAPNO,KBPAN,KFPAN,KMT01,KMT02,KMT03,KMT04,KMT05,KMT06,KMT07,KMT08,KMT09,KMT10,KMT11,KMT12,KMT13,KMT14,KMT15,KMT16,KMT17,KMT18,KPPN0,KPPNI,KRPPN,FCPPN,NCPPN,KBPPN,KDEC,K100,K10I,KR10,FC10,NC10,K120,K12I,KR12,FC12,NC12,K130,K13I,KR13,FC13,NC13,K140,K14I,KR14,FC14,NC14,K150,K15I,KR15,FC15,NC15,K160,K16I,KR16,FC16,NC16,K170,K17I,KR17,FC17,NC17,FPPN,KD0,KDI,KRD,FCD,NCD,KC0,KCI,KRC,FCC,K10,K1I,KR1,FC1,NC1,K20,K2I,KR2,FC2,NC2,K30,K3I,KR3,FC3,NC3,K40,K4I,KR4,FC4,NC4,K70,K7I,KR7,FC7,NC7,K80,K8I,KR8,FC8,NC8,K90,K9I,KR9,FC9,NC9,F10,F12,F13,F14,F15,F16,F17,FD,NC,FC,F1,F2,F3,F4,F7,F8,F9,K1,K3,K4,K2
270.0,true,3.5e-13,2.2943147678444276e-11,2.3e-12,9.124858947752612e-15,9.049412450158669e-12,1.3991638735737304e-11,2.70584037613621e-15,9.124858947752612e-15,3.5106624502070006e-13,1.9869395322079772e-11,0.00028221973196551316,9.383073085976037e-12,2.1147851393973667e-12,2.053183087380745e-12,1.2371403865007248e-12,0.042562583916399395,2.262398073953695e-13,1.8603390160258715,9.650504857834214e-12,1.1428478885488322e-11,1.3683174624132996e-12,0.07861942602664446,1.548543254235995e-13,8.021598931309092e-13,5.837914653465449e-12,1.5747679491224422,7.834846921504056e-12,2.8581342931429732e-11,7.562349874076165e-13,2.2063357859917392e-12,1.4202901934731234,0.00038016714705493414,3735.9624693395494,0.36,1.3134958240255452,0.00013682354956609709,1.0e6,0.28438789476517484,0.2419332722464703,1.1754807105467238,0.6,1.0317479120127726,1.1129219388568076e-11,1.3071563458846752e-12,8.514069050428615,0.525,1.1053976846744347,6.260971983903632e-11,1.8e-11,3.4783177688353515,0.36,1.3134958240255452,15.705583469153991,4.3039300721964135,3.649126079118428,0.4,1.2553838110134876,2.113614891992487e-9,9.060195922278792e-12,233.2857821313954,0.48,1.1548236285330042,1.9723309348423412e-7,3.023620149898962e-11,6523.077757992349,0.5,1.1323080944932562,1.2135225514333563e-10,1.0e-12,121.35225514333563,0.37567651863875007,1.2899861556346344,0.8854434493276089,0.2604392245802431,0.0003579194744247041,727.6475385946958,0.3,1.4140560065060288,6.847232548445288e-9,1.2084999161188192e-11,566.5894103191705,0.3,2.428949271691924e-12,2.99295000178847e-11,0.0811556915498247,0.85,0.8396379643428482,3.1551586337267265e-12,2.2956749840010366e-11,0.1374392566768198,0.6,1.0317479120127726,8.917351502169773e-11,1.897022167008597e-12,47.00710227456905,0.35,1.32903358367515,2.859732173994805,0.06609972511410885,43.263904185047835,0.35,1.32903358367515,1.808735011992458e-11,3.307773265201272e-11,0.5468134805432016,0.8108945897179748,0.865615208420064,8.104024610438608e-11,4.1e-11,1.9765913683996605,0.4,1.2553838110134876,4.427315906222879e-12,4.7e-12,0.9419821077069956,0.6,1.0317479120127726,0.6014146450799087,0.6857448259642802,0.4175715367002511,0.4661587234376948,0.8684615375480889,0.9454138776533352,0.7624667215151895,0.7895842623973381,1.4140560065060288,0.7777934927973292,0.9413173080686922,0.740175476366886,0.6660220251303204,0.6587981047581077,0.8253022642438824,0.4197656502753535,0.6001939066364642,1.1255699152916573e-13,5.764212513719124e-32,4.363211608332703e-14,4.229733389443377e-14
285.0,true,3.5e-13,2.290067364691136e-11,2.3e-12,9.128761688604093e-15,9.044770067835479e-12,1.3972107900804821e-11,2.7130236162951757e-15,9.128761688604093e-15,3.508836460136801e-13,1.9861183825178206e-11,0.0002877941847098906,9.37781843815195e-12,2.1132806485523104e-12,2.052044917269511e-12,1.2368817244498145e-12,0.04322998310393434,2.2622900251852135e-13,1.8401565576305408,9.642622429892844e-12,1.1420935408270323e-11,1.3672903693929255e-12,0.07984712255113723,1.5464959808363424e-13,8.016216269528595e-13,5.831773853089401e-12,1.5977472069283876,7.83162939951692e-12,2.8568811232236725e-11,7.560632327189128e-13,2.1905046829045826e-12,1.4431209033696542,0.00038779651574537066,3721.3354034289864,0.36,1.3134958240255452,0.0001395692405188674,1.0e6,0.2886999738508057,0.24581602825245327,1.1744554490739334,0.6,1.0317479120127726,1.1109355849094842e-11,1.3067681079760792e-12,8.501398053171805,0.525,1.1053976846744347,6.245555294149832e-11,1.8e-11,3.469752941194351,0.36,1.3134958240255452,15.921920162054647,4.36920270941823,3.644124848621338,0.4,1.2553838110134876,2.110558883292381e-9,9.056928426340067e-12,233.03252316252036,0.48,1.1548236285330042,1.969144923359603e-7,3.0223373115003666e-11,6515.304945833687,0.5,1.1323080944932562,1.2125910030247806e-10,1.0e-12,121.25910030247806,0.37554301793410294,1.2901821911309854,0.8853528835147997,0.26493517923472343,0.000365045126206728,725.7600779052409,0.3,1.4140560065060288,6.825736170701248e-9,1.2080384465486567e-11,565.0264021151189,0.3,2.426981719001996e-12,2.993331054650215e-11,0.08107962917204292,0.85,0.8396379643428482,3.15273660786443e-12,2.295908803446065e-11,0.13731976649648722,0.6,1.0317479120127726,8.900680271292714e-11,1.897183178805685e-12,46.91523923850026,0.35,1.32903358367515,2.900231181235577,0.06715478578602242,43.187259810144916,0.35,1.32903358367515,1.806656413631285e-11,3.307352183655096e-11,0.5462546210106576,0.8108224455821972,0.8656642815755515,8.092650672777825e-11,4.1e-11,1.9738172372628842,0.4,1.2553838110134876,4.420726987649338e-12,4.7e-12,0.9405802101381571,0.6,1.0317479120127726,0.6013994681340701,0.6855956609159196,0.4173622216849646,0.4660328295826557,0.8684221053257434,0.9454006341574701,0.7622983378024316,0.7894660297835691,1.4140560065060288,0.777658657980424,0.9413439919987742,0.7402557005008203,0.6658534171583499,0.6586421480331505,0.8252786406085154,0.4196866509637953,0.6002036859026387,1.1248321514267582e-13,5.753254355865845e-32,4.3495569606794e-14,4.216638294095841e-14
300.0,true,3.5e-13,2.2883635181121164e-11,2.3e-12,9.130329778331847e-15,9.042906025535134e-12,1.3964270597353834e-11,2.715914284657229e-15,9.130329778331847e-15,3.508103279305871e-13,1.9857886456082976e-11,0.0002900652903001797,9.375747936156299e-12,2.112802573298852e-12,2.0516910556102474e-12,1.2367901328201163e-12,0.04350144487412409,2.2623014895871251e-13,1.822138039737589,9.63983830619168e-12,1.141826376439648e-11,1.3669238496332048e-12,0.08034825217699078,1.5456757815274274e-13,8.014188352398979e-13,5.82947346249577e-12,1.6071155476810548,7.830361030422359e-12,2.8563800308124425e-11,7.559987411315041e-13,2.1843135771791306e-12,1.4524912360823665,0.00039090394602074433,3715.724159011908,0.36,1.3134958240255452,0.00014068755781130235,1.0e6,0.29046974242423157,0.24739310670019815,1.1741222150390616,0.6,1.0317479120127726,1.1102125706598216e-11,1.3066121499468816e-12,8.496879282080423,0.525,1.1053976846744347,6.239788092899033e-11,1.8e-11,3.4665489404994627,0.36,1.3134958240255452,16.01072119599992,4.395698697670906,3.642360929897975,0.4,1.2553838110134876,2.109473019483656e-9,9.055615907701336e-12,232.94638829476608,0.48,1.1548236285330042,1.9679975898384373e-7,3.0218220318432896e-11,6512.619105626061,0.5,1.1323080944932562,1.2122978151297825e-10,1.0e-12,121.22978151297826,0.37548938542302446,1.2902609659628177,0.8853180195163035,0.266780648638573,0.00036794707508193116,725.0516900539803,0.3,1.4140560065060288,6.817573083207423e-9,1.207853081848732e-11,564.4372801344755,0.3,2.426353537175276e-12,2.993484171928988e-11,0.08105449696137008,0.85,0.8396379643428482,3.151974319337435e-12,2.2960027567051387e-11,0.13728094664227022,0.6,1.0317479120127726,8.894584250029815e-11,1.897247875747843e-12,46.88150854576034,0.35,1.32903358367515,2.9168535631548345,0.06758329966297819,43.15938371906208,0.35,1.32903358367515,1.805942437618357e-11,3.307183011968453e-11,0.5460666770126672,0.8107934519020301,0.865684004593889,8.08862498976509e-11,4.1e-11,1.972835363357339,0.4,1.2553838110134876,4.418377226681819e-12,4.7e-12,0.9400802609961318,0.6,1.0317479120127726,0.6013945498750976,0.6855424027612524,0.4172838585209553,0.46598840471034536,0.8684086808371655,0.9453960532114316,0.7622348221645345,0.7894215540864143,1.4140560065060288,0.7776077128244766,0.9413528111469446,0.7402817756562133,0.6657914035019676,0.6585853403118203,0.825266213725399,0.4196586978613947,0.6002072351232494,1.1245359488358378e-13,5.748858642489095e-32,4.344084314384259e-14,4.211398326915898e-14
315.0,true,3.5e-13,2.2855340783573852e-11,2.3e-12,9.132936954820236e-15,9.039808343507234e-12,1.3951252649303842e-11,2.720726157690869e-15,9.132936954820236e-15,3.506884877540788e-13,1.985240656654594e-11,0.00029387601897091684,9.372160779387019e-12,2.1115550511363732e-12,2.050731826382433e-12,1.2365931693195658e-12,0.043954812391283404,2.2621235164783584e-13,1.8073246371074676,9.633840702446659e-12,1.1412536546081744e-11,1.3661494950616806e-12,0.08117872116207307,1.5443109250049467e-13,8.010334183798177e-13,5.825053114897988e-12,1.622649449071936,7.828166095389397e-12,2.85553893461837e-11,7.558751814861625e-13,2.1735655754124593e-12,1.4678502443685557,0.0003961245116191495,3705.5274321923503,0.36,1.3134958240255452,0.00014256635021317641,1.0e6,0.2933652963388993,0.250037048616756,1.1732873106679267,0.6,1.0317479120127726,1.1087457699157819e-11,1.3063528887400605e-12,8.487337376236333,0.525,1.1053976846744347,6.228718277134122e-11,1.8e-11,3.46039904285229,0.36,1.3134958240255452,16.155557415908007,4.440098056396757,3.6385587008901816,0.4,1.2553838110134876,2.107163838411532e-9,9.053434079796628e-12,232.7474657504621,0.48,1.1548236285330042,1.9656203727817955e-7,3.020965500573984e-11,6506.596557982299,0.5,1.1323080944932562,1.2115201458506064e-10,1.0e-12,121.15201458506064,0.3754002224741878,1.2903919524089873,0.8852544918796486,0.2698121323753883,0.0003728220174008087,723.7022487470803,0.3,1.4140560065060288,6.802392093950222e-9,1.2075449496266441e-11,563.324131002612,0.3,2.42472833164291e-12,2.993738768520472e-11,0.08099331702348996,0.85,0.8396379643428482,3.149952379211576e-12,2.29615897587206e-11,0.13718354923640483,0.6,1.0317479120127726,8.882329199858084e-11,1.8973554484998317e-12,46.81426037952462,0.35,1.32903358367515,2.943989213121334,0.0683016624457489,43.10274607824818,0.35,1.32903358367515,1.8043235413078297e-11,3.306901759131327e-11,0.5456235693502423,0.8107452371366426,0.8657168043618023,8.079999654071342e-11,4.1e-11,1.9707316229442298,0.4,1.2553838110134876,4.413415435642892e-12,4.7e-12,0.9390245607750833,0.6,1.0317479120127726,0.6013822589089586,0.685429833963331,0.41713335203545715,0.4658926044282364,0.8683776519486742,0.9453857723202292,0.762114245558477,0.7893366763239366,1.4140560065060288,0.7775112658013513,0.9413742847055446,0.7403472231035243,0.6656676019431028,0.6584697801098613,0.8252561645498626,0.41959882013569705,0.6002148366142205,1.1240437542545199e-13,5.741559232667142e-32,4.3350025585094115e-14,4.2026717075042675e-14
330.0,true,3.5e-13,2.2826992391522797e-11,2.3e-12,9.13555309349765e-15,9.036701968047975e-12,1.3938205879992059e-11,2.7255617567369373e-15,9.13555309349765e-15,3.505663062238216e-13,1.984691093139746e-11,0.0002977461875114661,9.368463978192731e-12,2.1099989083310278e-12,2.0495197190612788e-12,1.236365312925357e-12,0.04441322593242427,2.261812245340023e-13,1.7955669916250807,9.626902435541717e-12,1.140592526090358e-11,1.3652615802819807e-12,0.08201395054759496,1.5429417298585583e-13,8.006141730184764e-13,5.8202172020939245e-12,1.638273745888001,7.825905814993782e-12,2.854689696500828e-11,7.557401585428136e-13,2.1625027236547152e-12,1.4831811929896888,0.00040143157721450514,3694.7297551461684,0.36,1.3134958240255452,0.00014447626445975622,1.0e6,0.29625111047077823,0.25271771090679235,1.1722609761214635,0.6,1.0317479120127726,1.1070970781350402e-11,1.3060927885457743e-12,8.476404493188426,0.525,1.1053976846744347,6.21662616563546e-11,1.8e-11,3.4536812031308113,0.36,1.3134958240255452,16.2995329539584,4.485087888190265,3.634161327557679,0.4,1.2553838110134876,2.104509379917805e-9,9.051245284580349e-12,232.51047935945738,0.48,1.1548236285330042,1.9629208570712244e-7,3.0201062707126063e-11,6499.509226236814,0.5,1.1323080944932562,1.2105447994369964e-10,1.0e-12,121.05447994369965,0.37531076417100695,1.290523404020459,0.8851869756444678,0.27284369591385943,0.0003777772134616189,722.2343915710511,0.3,1.4140560065060288,6.786096952186176e-9,1.2072358378236026e-11,562.1185802784078,0.3,2.422707361868366e-12,2.993994261547922e-11,0.08091890465467373,0.85,0.8396379643428482,3.147416478536191e-12,2.2963157424164102e-11,0.13706375044157335,0.6,1.0317479120127726,8.868616709390603e-11,1.89746339695054e-12,46.73932958940644,0.35,1.32903358367515,2.9709831514358678,0.06902996096207563,43.039038557012894,0.35,1.32903358367515,1.8024094470446373e-11,3.3066195640874784e-11,0.5450912668092329,0.8106968458709936,0.8657497261615201,8.070050591897594e-11,4.1e-11,1.9683050224140473,0.4,1.2553838110134876,4.407730336457981e-12,4.7e-12,0.9378149652038257,0.6,1.0317479120127726,0.6013672117177399,0.6853006747414786,0.41696880688103344,0.46578174102243086,0.868340638307127,0.9453736580003881,0.7619831340931138,0.7892441203238986,1.4140560065060288,0.7774065375075062,0.9414004120814871,0.7404277744150409,0.6655293954034119,0.6583395696249805,0.8252532688379585,0.4195297768171535,0.6002237250780298,1.123550225408426e-13,5.734246137286324e-32,4.325911265731647e-14,4.1939150445013246e-14
345.0,true,3.5e-13,2.2813291523945687e-11,2.3e-12,9.13681891530877e-15,9.03519964702218e-12,1.3931898905682419e-11,2.7279040534251805e-15,9.13681891530877e-15,3.505072163828719e-13,1.9844252972726617e-11,0.0002996381219302209,9.366726927692635e-12,2.1094067025985165e-12,2.0490648397514815e-12,1.2362708239625946e-12,0.04463728549978877,2.2617314858020028e-13,1.7811452391232194,9.624031925202926e-12,1.140318303217183e-11,1.3648906079864845e-12,0.08242449013263765,1.5422812011082726e-13,8.00428458192933e-13,5.818089304574317e-12,1.6459434447561283,7.824843022156051e-12,2.854281767636213e-11,7.556805949722004e-13,2.1573434461509987e-12,1.490781462849626,0.0004040243199818025,3689.8310055116776,0.36,1.3134958240255452,0.00014540934706151973,1.0e6,0.2976825658753248,0.25402477208983415,1.171864316327588,0.6,1.0317479120127726,1.1063942273007264e-11,1.3059669575278692e-12,8.471839359512401,0.525,1.1053976846744347,6.21131147797595e-11,1.8e-11,3.450728598875528,0.36,1.3134958240255452,16.371030760698257,4.507014963855295,3.6323444434927055,0.4,1.2553838110134876,2.103404905693642e-9,9.050186424890839e-12,232.41564393730297,0.48,1.1548236285330042,1.9617826815026374e-7,3.019690619647972e-11,6496.634684156276,0.5,1.1323080944932562,1.2101759650675477e-10,1.0e-12,121.01759650675477,0.37526748367273655,1.290587012396248,0.8851562611082249,0.27434570591662555,0.00038019786358403765,721.5866584057885,0.3,1.4140560065060288,6.778802423831297e-9,1.2070863023296452e-11,561.5839075257821,0.3,2.4219358650894095e-12,2.994117889804283e-11,0.08088979640169495,0.85,0.8396379643428482,3.1464575091756246e-12,2.296391597829419e-11,0.1370174630559396,0.6,1.0317479120127726,8.86274241355063e-11,1.8975156300671122e-12,46.70708516502269,0.35,1.32903358367515,2.9843832206224765,0.06938505630972663,43.011901688175406,0.35,1.32903358367515,1.8016370913713015e-11,3.306483032519182e-11,0.5448801864858351,0.8106734278280534,0.8657656587529574,8.065926339695553e-11,4.1e-11,1.9672991072428176,0.4,1.2553838110134876,4.405356466946448e-12,4.7e-12,0.9373098865843507,0.6,1.0317479120127726,0.6013614145799385,0.685246685829366,0.4168964404779606,0.46573591376564555,0.8683258120112445,0.945368739698654,0.7619249810514597,0.7892032008780334,1.4140560065060288,0.7773599975687135,0.9414106352547492,0.7404589125825414,0.6654698369168546,0.6582840325157553,0.8252481205322258,0.4195011633637987,0.6002274932342008,1.1233115593944611e-13,5.730711782773899e-32,4.321520212383266e-14,4.189696417138114e-14
360.0,true,3.5e-13,2.2797163025223104e-11,2.3e-12,9.138310225266996e-15,9.033430296281136e-12,1.3924473215417011e-11,2.7306657628758092e-15,9.138310225266996e-15,3.504376238063374e-13,1.9841122465578395e-11,0.00030188412899823206,9.364747342029339e-12,2.1089169939583404e-12,2.048699320059891e-12,1.2361799723668808e-12,0.044903440335654424,2.261726818249152e-13,1.769066444127947,9.621279709148627e-12,1.1400543379834242e-11,1.3645294412993433e-12,0.08291518708015619,1.5415051385433617e-13,8.002318698268788e-13,5.815856639111421e-12,1.6550992262097046,7.82363081162763e-12,2.8538049890340137e-11,7.556179090246597e-13,2.1515050623939326e-12,1.4999493465074414,0.0004070999514730667,3684.474392787238,0.36,1.3134958240255452,0.00014651621669098164,1.0e6,0.29941059364694045,0.25557310968982694,1.171526198551625,0.6,1.0317479120127726,1.1056884774825613e-11,1.3058187272041922e-12,8.467396388546844,0.525,1.1053976846744347,6.205739109705851e-11,1.8e-11,3.4476328387254727,0.36,1.3134958240255452,16.45746618612574,4.532981690318166,3.630605043315453,0.4,1.2553838110134876,2.1023358863811064e-9,9.048939104570958e-12,232.32954295373008,0.48,1.1548236285330042,1.9606584625612138e-7,3.0192010001382876e-11,6493.964669697083,0.5,1.1323080944932562,1.209874773669358e-10,1.0e-12,120.98747736693579,0.3752164967238498,1.2906619561817974,0.885122615986725,0.27615601939787415,0.00038306919193110316,720.9037563311595,0.3,1.4140560065060288,6.770963995541254e-9,1.2069101531532333e-11,561.0164085413564,0.3,2.421293825168993e-12,2.994263547082475e-11,0.08086441915001881,0.85,0.8396379643428482,3.1456744115403303e-12,2.2964809689323462e-11,0.13697803091321856,0.6,1.0317479120127726,8.85680178249551e-11,1.897577169554709e-12,46.67426402781751,0.35,1.32903358367515,3.000575529846767,0.06980568776866312,42.98468542836667,0.35,1.32903358367515,1.8009258496754724e-11,3.306322187185653e-11,0.5446915780486666,0.8106458349532787,0.8657844323043289,8.061957699523289e-11,4.1e-11,1.9663311462251924,0.4,1.2553838110134876,4.403046122044358e-12,4.7e-12,0.9368183238392251,0.6,1.0317479120127726,0.6013564811092925,0.6851941092529444,0.41682053525220764,0.4656920292222927,0.8683123440651177,0.9453641688195094,0.7618633314887796,0.7891600088086353,1.4140560065060288,0.777310538282344,0.9414195493400277,0.7404854457630764,0.6654091605052661,0.6582282892629113,0.8252371822776896,0.419473633724144,0.6002311926952019,1.1230304858793924e-13,5.726551255819243e-32,4.3163534530217784e-14,4.184746526639693e-14
375.0,true,3.5e-13,2.2782902247172287e-11,2.3e-12,9.139629919882127e-15,9.031865086668013e-12,1.391790636146795e-11,2.733111618688147e-15,9.139629919882127e-15,3.5037606072105334e-13,1.9838353045350444e-11,0.000303881951282747,9.362879690803681e-12,2.1081225192990635e-12,2.048079859419961e-12,1.2360638766203068e-12,0.04513889910689166,2.2615654147526954e-13,1.7523933919285757,9.617751652902303e-12,1.1397181457324682e-11,1.3640781486974704e-12,0.08334398376306183,1.5408165935211986e-13,8.000193308576703e-13,5.813405178326122e-12,1.6631111661949578,7.822489123286457e-12,2.8533766323919844e-11,7.555493860222608e-13,2.1459626397061902e-12,1.5078193256529209,0.0004098407468712616,3679.037131284934,0.36,1.3134958240255452,0.00014750257616164878,1.0e6,0.3008902924166154,0.256950925944129,1.1710029505090809,0.6,1.0317479120127726,1.1048528161601808e-11,1.305687568928453e-12,8.461846788255075,0.525,1.1053976846744347,6.199625366103302e-11,1.8e-11,3.4442363145018344,0.36,1.3134958240255452,16.531158981113823,4.5560814276914785,3.6283721534560014,0.4,1.2553838110134876,2.1009881462840735e-9,9.047835466474656e-12,232.208924893579,0.48,1.1548236285330042,1.959289084862882e-7,3.018767791163881e-11,6490.3603735200895,0.5,1.1323080944932562,1.2093767930051615e-10,1.0e-12,120.93767930051615,0.3751713802223071,1.2907282797121373,0.8850884001656433,0.2777145557945135,0.00038562778186814525,720.1622104329358,0.3,1.4140560065060288,6.762740557394627e-9,1.2067542962709835e-11,560.4074150216255,0.3,2.420262498430077e-12,2.994392448354521e-11,0.08082649619825417,0.85,0.8396379643428482,3.14437966181342e-12,2.2965600583081868e-11,0.13691693585099615,0.6,1.0317479120127726,8.84985397063182e-11,1.8976316288793846e-12,46.636311473465256,0.35,1.32903358367515,3.0143982306580015,0.07017998289449691,42.952393351101435,0.35,1.32903358367515,1.7999521236155968e-11,3.306179858101182e-11,0.54442050973275,0.8106214144567616,0.8658010479762325,8.056905048736037e-11,4.1e-11,1.9650987923746432,0.4,1.2553838110134876,4.4001603298926395e-12,4.7e-12,0.9362043255090723,0.6,1.0317479120127726,0.6013488610867411,0.6851283922618141,0.41673722005349106,0.4656356773601026,0.8682934654628415,0.945357994659261,0.7617968135435449,0.7891130483628364,1.4140560065060288,0.7772573914025198,0.9414328724956985,0.7405265675859878,0.6653389312770787,0.658162093118238,0.8252360001898922,0.41943859051546895,0.6002358582022149,1.1227818543315853e-13,5.722872594349436e-32,4.3117871225272454e-14,4.1803473918961324e-14
390.0,true,3.5e-13,2.2770671217945172e-11,2.3e-12,9.140762591404915e-15,9.030522090237402e-12,1.3912273367426108e-11,2.7352123202959133e-15,9.140762591404915e-15,3.5032323787980173e-13,1.983597672598473e-11,0.0003056090303532431,9.361346464546694e-12,2.1076575586089296e-12,2.0477259278832623e-12,1.23598561049731e-12,0.045342760379683295,2.2615212826924352e-13,1.7349064695053933,9.615380190769167e-12,1.1394912430522882e-11,1.3637699525238918e-12,0.08371843166003992,1.5402275804473354e-13,7.998600812985414e-13,5.811587144829931e-12,1.6700967967450504,7.821550813837373e-12,2.8530129371407637e-11,7.554983925863803e-13,2.1414499241537255e-12,1.514779980560454,0.00041220751711986667,3674.799506676556,0.36,1.3134958240255452,0.00014835433543403754,1.0e6,0.3022006601420373,0.2581392444922006,1.1706885589462084,0.6,1.0317479120127726,1.1042629389227994e-11,1.3055750086028104e-12,8.458058186212913,0.525,1.1053976846744347,6.195094514175663e-11,1.8e-11,3.441719174542035,0.36,1.3134958240255452,16.596568974764224,4.575998713468293,3.6268736103260757,0.4,1.2553838110134876,2.1000733401507456e-9,9.046888340733416e-12,232.13211670748842,0.48,1.1548236285330042,1.958339499558757e-7,3.018396025123232e-11,6488.013777048371,0.5,1.1323080944932562,1.209088442740283e-10,1.0e-12,120.9088442740283,0.3751326597603013,1.2907852071022963,0.8850616885213796,0.27909110727127623,0.00038783710282197444,719.6090968103819,0.3,1.4140560065060288,6.756466641333051e-9,1.2066205431126232e-11,559.9495781750848,0.3,2.4196556376707224e-12,2.9945030864646244e-11,0.0808032440710362,0.85,0.8396379643428482,3.1436299511247354e-12,2.2966279414945558e-11,0.13688024491589978,0.6,1.0317479120127726,8.844911194016206e-11,1.8976783716021782e-12,46.60911630957039,0.35,1.32903358367515,3.026658634149009,0.07050279083651016,42.92962871735911,0.35,1.32903358367515,1.7993235092555863e-11,3.306057704448105e-11,0.5442504850519405,0.8106004525680715,0.8658153108154195,8.053496120207882e-11,4.1e-11,1.9642673463921663,0.4,1.2553838110134876,4.398190256830715e-12,4.7e-12,0.9357851610278117,0.6,1.0317479120127726,0.6013442912135115,0.6850834998709926,0.41667545178926,0.46559784780212754,0.8682814367969625,0.945353972555574,0.7617468882785078,0.7890779806390928,1.4140560065060288,0.7772173873121083,0.9414410427957627,0.7405512705398538,0.6652885641964534,0.6581153903600755,0.8252298959678035,0.4194149513283094,0.60023907175259,1.1225685306042609e-13,5.719717569319787e-32,4.3078722960510476e-14,4.176590498430746e-14
405.0,true,3.5e-13,2.2802945125301625e-11,2.3e-12,9.137775438292008e-15,9.034064716222909e-12,1.3927135489357001e-11,2.7296751383440444e-15,9.137775438292008e-15,3.504625769593847e-13,1.984224495665581e-11,0.0003010807175952698,9.365589781348997e-12,2.1095055652430317e-12,2.049168811277026e-12,1.2362533057935237e-12,0.04480935403222797,2.261908271041496e-13,1.7223332311463984,9.62351617684442e-12,1.1402663248311424e-11,1.3648095629049631e-12,0.08274774565979286,1.5417861391888502e-13,8.003464605660713e-13,5.817201404489113e-12,1.651959391002554,7.824144472641326e-12,2.853983393280034e-11,7.556552901531753e-13,2.154043005076436e-12,1.4969828706426893,0.000405994397802943,3687.2008055866772,0.36,1.3134958240255452,0.0001461183546771781,1.0e6,0.2988551707419723,0.25501681921047376,1.1719037656701277,0.6,1.0317479120127726,1.1061834685748768e-11,1.3058718809658443e-12,8.470842237270055,0.525,1.1053976846744347,6.209094935227187e-11,1.8e-11,3.4494971862373265,0.36,1.3134958240255452,16.430013320038412,4.5236532935316776,3.6320231136041103,0.4,1.2553838110134876,2.1031792124710203e-9,9.049386376412242e-12,232.41125143612837,0.48,1.1548236285330042,1.961490579665374e-7,3.0193765695632674e-11,6496.3429849662325,0.5,1.1323080944932562,1.2102474947575219e-10,1.0e-12,121.02474947575219,0.3752347803365999,1.2906350806206222,0.8851397485300257,0.2755657769195385,0.0003820370959914699,721.306333366358,0.3,1.4140560065060288,6.775255805500543e-9,1.2069733176510414e-11,561.3426333803509,0.3,2.4220538271087123e-12,2.9942113132703294e-11,0.08089121219915849,0.85,0.8396379643428482,3.1466434863695567e-12,2.2964489198724294e-11,0.13702214140884775,0.6,1.0317479120127726,8.86086981729422e-11,1.8975551011393252e-12,46.6962451418354,0.35,1.32903358367515,2.995414388064752,0.06965456384419486,43.00384960797361,0.35,1.32903358367515,1.8015749351758285e-11,3.306379865750708e-11,0.5448783891522955,0.8106557302210472,0.8657776997203889,8.06514475597821e-11,4.1e-11,1.967108477067856,0.4,1.2553838110134876,4.4048379633804284e-12,4.7e-12,0.9371995666766869,0.6,1.0317479120127726,0.6013619906693403,0.6852348890138614,0.4168662510569757,0.46572780756828447,0.8683251250998386,0.9453682404481187,0.7618990980802851,0.7891854772555821,1.4140560065060288,0.7773389775967002,0.941410137972986,0.740455765007751,0.6654498028562382,0.658267545125373,0.825231406087112,0.419495741352151,0.6002283207318401,1.1231312660851662e-13,5.728042804209416e-32,4.318205456343014e-14,4.1865487310368394e-14
